URL,UUID4,ToposText_ID,Place_Name,Place_Type,Reference,Book,Chapter,Paragraph,Lat,Long,Text
https://topostext.org/work/732,607fcd04-5f45-47d5-83ea-e925a67e4847,https://topostext.org/place/318354UHie,Jericho,['place'],urn:cts:greekLit:tlg2018.tlg002:1.2.12,1,2,12,31.87,35.4438,"§ 1.2.12  And it came to pass when Joshua was at Jericho that he looked and saw a man standing over against him with his sword drawn in his hand, and Joshua went unto him and said, Are you for us or for our adversaries? And he said unto him, As captain of the host of the Lord am I now come. And Joshua fell on his face to the earth and said unto him, Lord, what do you command your servant? And the captain of the Lord said unto Joshua, Loose your shoe from off your feet, for the place whereon you stand is holy. "
https://topostext.org/work/732,86f24214-1541-4c0b-b4eb-3f765492d979,https://topostext.org/place/271307REgy,Egypt,['place'],urn:cts:greekLit:tlg2018.tlg002:1.5.2,1,5,2,27.1,30.7,"§ 1.5.2  It was in the forty-second year of the reign of Augustus and the twenty-eighth after the subjugation of Egypt and the death of Antony and Cleopatra, with whom the dynasty of the Ptolemies in Egypt came to an end, that our Saviour and Lord Jesus Christ was born in Bethlehem of Judea, according to the prophecies which had been uttered concerning him. His birth took place during the first census, while Cyrenius was governor of Syria. "
https://topostext.org/work/732,96392642-0495-42cc-b869-a73b9a91c7fe,https://topostext.org/place/271307REgy,Egypt,['place'],urn:cts:greekLit:tlg2018.tlg002:1.5.2,1,5,2,27.1,30.7,"§ 1.5.2  It was in the forty-second year of the reign of Augustus and the twenty-eighth after the subjugation of Egypt and the death of Antony and Cleopatra, with whom the dynasty of the Ptolemies in Egypt came to an end, that our Saviour and Lord Jesus Christ was born in Bethlehem of Judea, according to the prophecies which had been uttered concerning him. His birth took place during the first census, while Cyrenius was governor of Syria. "
https://topostext.org/work/732,d3456a64-458c-4741-b70e-436db482ae36,https://topostext.org/place/317352UBet,Bethlehem,['place'],urn:cts:greekLit:tlg2018.tlg002:1.5.2,1,5,2,31.7122,35.2021,"§ 1.5.2  It was in the forty-second year of the reign of Augustus and the twenty-eighth after the subjugation of Egypt and the death of Antony and Cleopatra, with whom the dynasty of the Ptolemies in Egypt came to an end, that our Saviour and Lord Jesus Christ was born in Bethlehem of Judea, according to the prophecies which had been uttered concerning him. His birth took place during the first census, while Cyrenius was governor of Syria. "
https://topostext.org/work/732,217553a5-0f1c-4cbb-ac5d-d195c4943c2a,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.5.2,1,5,2,31.6988,35.3063,"§ 1.5.2  It was in the forty-second year of the reign of Augustus and the twenty-eighth after the subjugation of Egypt and the death of Antony and Cleopatra, with whom the dynasty of the Ptolemies in Egypt came to an end, that our Saviour and Lord Jesus Christ was born in Bethlehem of Judea, according to the prophecies which had been uttered concerning him. His birth took place during the first census, while Cyrenius was governor of Syria. "
https://topostext.org/work/732,1ec1f231-e39b-4c83-9d67-60664ab1b63e,https://topostext.org/place/355390RSyr,Syria,['place'],urn:cts:greekLit:tlg2018.tlg002:1.5.2,1,5,2,35.5,39,"§ 1.5.2  It was in the forty-second year of the reign of Augustus and the twenty-eighth after the subjugation of Egypt and the death of Antony and Cleopatra, with whom the dynasty of the Ptolemies in Egypt came to an end, that our Saviour and Lord Jesus Christ was born in Bethlehem of Judea, according to the prophecies which had been uttered concerning him. His birth took place during the first census, while Cyrenius was governor of Syria. "
https://topostext.org/work/732,3a0d4bf4-a7d8-4e92-9cbc-b583f261bbbd,https://topostext.org/place/355390RSyr,Syria,['place'],urn:cts:greekLit:tlg2018.tlg002:1.5.4,1,5,4,35.5,39,"§ 1.5.4  The above-mentioned author, in the eighteenth book of his Antiquities, in agreement with these words, adds the following, which we quote exactly: Cyrenius, a member of the senate, one who had held other offices and had passed through them all to the consulship, a man also of great dignity in other respects, came to Syria with a small retinue, being sent by Caesar to be a judge of the nation and to make an assessment of their property. "
https://topostext.org/work/732,375cdcbc-d596-49c6-b325-ce96b9fdc75a,https://topostext.org/place/329357UGam,Gamala,['place'],urn:cts:greekLit:tlg2018.tlg002:1.5.5,1,5,5,32.9012,35.7373,"§ 1.5.5  And after a little he says: But Judas, a Gaulonite, from a city called Gamala, taking with him Sadduchus, a Pharisee, urged the people to revolt, both of them saying that the taxation meant nothing else than downright slavery, and exhorting the nation to defend their liberty. "
https://topostext.org/work/732,9e802667-fed0-4024-8f6c-41d4c101d9ad,https://topostext.org/place/325444UBab,Babylon,['place'],urn:cts:greekLit:tlg2018.tlg002:1.6.5,1,6,5,32.542,44.421,"§ 1.6.5  Before their captivity and their transportation to Babylon they were ruled by Saul first and then by David, and before the kings leaders governed them who were called Judges, and who came after Moses and his successor Jesus. "
https://topostext.org/work/732,7f16ead9-ee22-4707-a055-2a98bf7f621a,https://topostext.org/place/325444UBab,Babylon,['place'],urn:cts:greekLit:tlg2018.tlg002:1.6.6,1,6,6,32.542,44.421,"§ 1.6.6  After their return from Babylon they continued to have without interruption an aristocratic form of government, with an oligarchy. For the priests had the direction of affairs until Pompey, the Roman general, took Jerusalem by force, and defiled the holy places by entering the very innermost sanctuary of the temple. Aristobulus, who, by the right of ancient succession, had been up to that time both king and high priest, he sent with his children in chains to Rome; and gave to Hyrcanus, brother of Aristobulus, the high priesthood, while the whole nation of the Jews was made tributary to the Romans from that time. "
https://topostext.org/work/732,926a7bd0-dd82-4192-8577-0d39ec139fd9,https://topostext.org/place/318352PJer,Jerusalem,['place'],urn:cts:greekLit:tlg2018.tlg002:1.6.6,1,6,6,31.7751,35.2341,"§ 1.6.6  After their return from Babylon they continued to have without interruption an aristocratic form of government, with an oligarchy. For the priests had the direction of affairs until Pompey, the Roman general, took Jerusalem by force, and defiled the holy places by entering the very innermost sanctuary of the temple. Aristobulus, who, by the right of ancient succession, had been up to that time both king and high priest, he sent with his children in chains to Rome; and gave to Hyrcanus, brother of Aristobulus, the high priesthood, while the whole nation of the Jews was made tributary to the Romans from that time. "
https://topostext.org/work/732,c0ec8eb5-04b2-4f2b-830a-5ec3b8d95a2f,https://topostext.org/place/419125PRom,Rome,['place'],urn:cts:greekLit:tlg2018.tlg002:1.6.6,1,6,6,41.891,12.486,"§ 1.6.6  After their return from Babylon they continued to have without interruption an aristocratic form of government, with an oligarchy. For the priests had the direction of affairs until Pompey, the Roman general, took Jerusalem by force, and defiled the holy places by entering the very innermost sanctuary of the temple. Aristobulus, who, by the right of ancient succession, had been up to that time both king and high priest, he sent with his children in chains to Rome; and gave to Hyrcanus, brother of Aristobulus, the high priesthood, while the whole nation of the Jews was made tributary to the Romans from that time. "
https://topostext.org/work/732,700c0d7a-ee12-428d-a5a7-2d37f5c0c633,https://topostext.org/place/317345UAsh,Ascalon,['place'],urn:cts:greekLit:tlg2018.tlg002:1.7.11,1,7,11,31.6601,34.5464,"§ 1.7.11  For the relatives of our Lord according to the flesh, whether with the desire of boasting or simply wishing to state the fact, in either case truly, have handed down the following account: Some Idumean robbers, having attacked Ascalon, a city of Palestine, carried away from a temple of Apollo which stood near the walls, in addition to other booty, Antipater, son of a certain temple slave named Herod. And since the priest was not able to pay the ransom for his son, Antipater was brought up in the customs of the Idumeans, and afterward was befriended by Hyrcanus, the high priest of the Jews. "
https://topostext.org/work/732,cf7497cc-ec04-4901-a881-6358856b409f,https://topostext.org/place/320350RPal,Palestine,['place'],urn:cts:greekLit:tlg2018.tlg002:1.7.11,1,7,11,32.0206,35.0001,"§ 1.7.11  For the relatives of our Lord according to the flesh, whether with the desire of boasting or simply wishing to state the fact, in either case truly, have handed down the following account: Some Idumean robbers, having attacked Ascalon, a city of Palestine, carried away from a temple of Apollo which stood near the walls, in addition to other booty, Antipater, son of a certain temple slave named Herod. And since the priest was not able to pay the ransom for his son, Antipater was brought up in the customs of the Idumeans, and afterward was befriended by Hyrcanus, the high priest of the Jews. "
https://topostext.org/work/732,ae206749-e211-45c5-a3de-73c1e14ee729,https://topostext.org/place/320350RPal,Palestine,['place'],urn:cts:greekLit:tlg2018.tlg002:1.7.12,1,7,12,32.0206,35.0001,"§ 1.7.12  And having been sent by Hyrcanus on an embassy to Pompey, and having restored to him the kingdom which had been invaded by his brother Aristobulus, he had the good fortune to be named procurator of Palestine. But Antipater having been slain by those who were envious of his great good fortune was succeeded by his son Herod, who was afterward, by a decree of the senate, made King of the Jews under Antony and Augustus. His sons were Herod and the other tetrarchs. These accounts agree also with those of the Greeks. "
https://topostext.org/work/732,0514ff8d-81e9-4971-b406-e8749e786ae9,https://topostext.org/place/271307REgy,Egypt,['place'],urn:cts:greekLit:tlg2018.tlg002:1.7.13,1,7,13,27.1,30.7,"§ 1.7.13  But as there had been kept in the archives up to that time the genealogies of the Hebrews as well as of those who traced their lineage back to proselytes, such as Achior the Ammonite and Ruth the Moabitess, and to those who were mingled with the Israelites and came out of Egypt with them, Herod, inasmuch as the lineage of the Israelites contributed nothing to his advantage, and since he was goaded with the consciousness of his own ignoble extraction, burned all the genealogical records, thinking that he might appear of noble origin if no one else were able, from the public registers, to trace back his lineage to the patriarchs or proselytes and to those mingled with them, who were called Georae. "
https://topostext.org/work/732,186f4a4f-f861-43ac-823c-b333d30c26d1,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.7.14,1,7,14,31.6988,35.3063,"§ 1.7.14  A few of the careful, however, having obtained private records of their own, either by remembering the names or by getting them in some other way from the registers, pride themselves on preserving the memory of their noble extraction. Among these are those already mentioned, called Desposyni, on account of their connection with the family of the Saviour. Coming from Nazara and Cochaba, villages of Judea, into other parts of the world, they drew the aforesaid genealogy from memory and from the book of daily records as faithfully as possible. "
https://topostext.org/work/732,b323c85a-45e7-40be-bef4-991572c0c708,https://topostext.org/place/317352UBet,Bethlehem,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.1,1,8,1,31.7122,35.2021,"§ 1.8.1  When Christ was born, according to the prophecies, in Bethlehem of Judea, at the time indicated, Herod was not a little disturbed by the enquiry of the magi who came from the east, asking where he who was born King of the Jews was to be found — for they had seen his star, and this was their reason for taking so long a journey; for they earnestly desired to worship the infant as God, — for he imagined that his kingdom might be endangered; and he enquired therefore of the doctors of the law, who belonged to the Jewish nation, where they expected Christ to be born. When he learned that the prophecy of Micah announced that Bethlehem was to be his birthplace he commanded, in a single edict, all the male infants in Bethlehem, and all its borders, that were two years of age or less, according to the time which he had accurately ascertained from the magi, to be slain, supposing that Jesus, as was indeed likely, would share the same fate as the others of his own age. "
https://topostext.org/work/732,d01b48ff-edf9-4efb-8b6d-e20ec9a4f08e,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.1,1,8,1,31.6988,35.3063,"§ 1.8.1  When Christ was born, according to the prophecies, in Bethlehem of Judea, at the time indicated, Herod was not a little disturbed by the enquiry of the magi who came from the east, asking where he who was born King of the Jews was to be found — for they had seen his star, and this was their reason for taking so long a journey; for they earnestly desired to worship the infant as God, — for he imagined that his kingdom might be endangered; and he enquired therefore of the doctors of the law, who belonged to the Jewish nation, where they expected Christ to be born. When he learned that the prophecy of Micah announced that Bethlehem was to be his birthplace he commanded, in a single edict, all the male infants in Bethlehem, and all its borders, that were two years of age or less, according to the time which he had accurately ascertained from the magi, to be slain, supposing that Jesus, as was indeed likely, would share the same fate as the others of his own age. "
https://topostext.org/work/732,5a1e61a1-cf16-48ac-b9bf-cde4a7b49cfc,https://topostext.org/place/317352UBet,Bethlehem,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.1,1,8,1,31.7122,35.2021,"§ 1.8.1  When Christ was born, according to the prophecies, in Bethlehem of Judea, at the time indicated, Herod was not a little disturbed by the enquiry of the magi who came from the east, asking where he who was born King of the Jews was to be found — for they had seen his star, and this was their reason for taking so long a journey; for they earnestly desired to worship the infant as God, — for he imagined that his kingdom might be endangered; and he enquired therefore of the doctors of the law, who belonged to the Jewish nation, where they expected Christ to be born. When he learned that the prophecy of Micah announced that Bethlehem was to be his birthplace he commanded, in a single edict, all the male infants in Bethlehem, and all its borders, that were two years of age or less, according to the time which he had accurately ascertained from the magi, to be slain, supposing that Jesus, as was indeed likely, would share the same fate as the others of his own age. "
https://topostext.org/work/732,1a427077-5263-4f79-85fa-a08176a95475,https://topostext.org/place/317352UBet,Bethlehem,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.1,1,8,1,31.7122,35.2021,"§ 1.8.1  When Christ was born, according to the prophecies, in Bethlehem of Judea, at the time indicated, Herod was not a little disturbed by the enquiry of the magi who came from the east, asking where he who was born King of the Jews was to be found — for they had seen his star, and this was their reason for taking so long a journey; for they earnestly desired to worship the infant as God, — for he imagined that his kingdom might be endangered; and he enquired therefore of the doctors of the law, who belonged to the Jewish nation, where they expected Christ to be born. When he learned that the prophecy of Micah announced that Bethlehem was to be his birthplace he commanded, in a single edict, all the male infants in Bethlehem, and all its borders, that were two years of age or less, according to the time which he had accurately ascertained from the magi, to be slain, supposing that Jesus, as was indeed likely, would share the same fate as the others of his own age. "
https://topostext.org/work/732,04753887-5114-488d-9003-70f61cdb8dca,https://topostext.org/place/271307REgy,Egypt,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.2,1,8,2,27.1,30.7,"§ 1.8.2  But the child anticipated the snare, being carried into Egypt by his parents, who had learned from an angel that appeared unto them what was about to happen. These things are recorded by the Holy Scriptures in the Gospel. Matthew 2 "
https://topostext.org/work/732,1fa11e46-0887-4956-8e29-63cfd0ca37e4,https://topostext.org/place/315355WAsp,Asphaltites,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.10,1,8,10,31.4929,35.4778,"§ 1.8.10  But he, although wrestling with such sufferings, nevertheless clung to life and hoped for safety, and devised methods of cure. For instance, crossing over Jordan he used the warm baths at Callirhoë, which flow into the Lake Asphaltites, but are themselves sweet enough to drink. "
https://topostext.org/work/732,4d9f5960-4f31-4af9-9704-5801c39c7113,https://topostext.org/place/318354UHie,Jericho,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.12,1,8,12,31.87,35.4438,"§ 1.8.12  Then returning he came to Jericho, where, being seized with melancholy, he planned to commit an impious deed, as if challenging death itself. For, collecting from every town the most illustrious men of all Judea, he commanded that they be shut up in the so-called hippodrome. "
https://topostext.org/work/732,97507855-6a38-42cd-abe3-459de1a2b75a,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.12,1,8,12,31.6988,35.3063,"§ 1.8.12  Then returning he came to Jericho, where, being seized with melancholy, he planned to commit an impious deed, as if challenging death itself. For, collecting from every town the most illustrious men of all Judea, he commanded that they be shut up in the so-called hippodrome. "
https://topostext.org/work/732,cb67258d-6b98-4486-b80e-5d6e67164ed5,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.13,1,8,13,31.6988,35.3063,"§ 1.8.13  And having summoned Salome, his sister, and her husband, Alexander, he said: 'I know that the Jews will rejoice at my death. But I may be lamented by others and have a splendid funeral if you are willing to perform my commands. When I shall expire surround these men, who are now under guard, as quickly as possible with soldiers, and slay them, in order that all Judea and every house may weep for me even against their will.' "
https://topostext.org/work/732,f5617ac9-f42f-4026-a7a2-ead9fa6966cb,https://topostext.org/place/317352UBet,Bethlehem,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.16,1,8,16,31.7122,35.2021,"§ 1.8.16  Such was the end of Herod, who suffered a just punishment for his slaughter of the children of Bethlehem, which was the result of his plots against our Saviour. "
https://topostext.org/work/732,74309409-6749-45c8-a5e4-de28a56661d1,https://topostext.org/place/271307REgy,Egypt,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.17,1,8,17,27.1,30.7,"§ 1.8.17  After this an angel appeared in a dream to Joseph in Egypt and commanded him to go to Judea with the child and its mother, revealing to him that those who had sought the life of the child were dead. To this the evangelist adds, But when he heard that Archelaus did reign in the room of his father Herod he was afraid to go there; notwithstanding being warned of God in a dream he turned aside into the parts of Galilee. "
https://topostext.org/work/732,4e56314c-f944-414e-9063-894132deb5b8,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.17,1,8,17,31.6988,35.3063,"§ 1.8.17  After this an angel appeared in a dream to Joseph in Egypt and commanded him to go to Judea with the child and its mother, revealing to him that those who had sought the life of the child were dead. To this the evangelist adds, But when he heard that Archelaus did reign in the room of his father Herod he was afraid to go there; notwithstanding being warned of God in a dream he turned aside into the parts of Galilee. "
https://topostext.org/work/732,789007ce-d31f-415c-a168-36ff5b6b2b7b,https://topostext.org/place/328353RGal,Galilee,['place'],urn:cts:greekLit:tlg2018.tlg002:1.8.17,1,8,17,32.8,35.25,"§ 1.8.17  After this an angel appeared in a dream to Joseph in Egypt and commanded him to go to Judea with the child and its mother, revealing to him that those who had sought the life of the child were dead. To this the evangelist adds, But when he heard that Archelaus did reign in the room of his father Herod he was afraid to go there; notwithstanding being warned of God in a dream he turned aside into the parts of Galilee. "
https://topostext.org/work/732,d57827ae-6dc5-42b2-94b7-b58f4869851f,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.9.1,1,9,1,31.6988,35.3063,"§ 1.9.1  The historian already mentioned agrees with the evangelist in regard to the fact that Archelaus succeeded to the government after Herod. He records the manner in which he received the kingdom of the Jews by the will of his father Herod and by the decree of Caesar Augustus, and how, after he had reigned ten years, he lost his kingdom, and his brothers Philip and Herod the younger, with Lysanias, still ruled their own tetrarchies. The same writer, in the eighteenth book of his Antiquities, says that about the twelfth year of the reign of Tiberius, who had succeeded to the empire after Augustus had ruled fifty-seven years, Pontius Pilate was entrusted with the government of Judea, and that he remained there ten full years, almost until the death of Tiberius. "
https://topostext.org/work/732,948cbe83-1835-44c7-8a3d-8960864ec9f9,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.9.3,1,9,3,31.6988,35.3063,"§ 1.9.3  For the things which they have dared to say concerning the passion of the Saviour are put into the fourth consulship of Tiberius, which occurred in the seventh year of his reign; at which time it is plain that Pilate was not yet ruling in Judea, if the testimony of Josephus is to be believed, who clearly shows in the above-mentioned work that Pilate was made procurator of Judea by Tiberius in the twelfth year of his reign. "
https://topostext.org/work/732,3eb71d75-f4f8-4de7-857e-ca52a1b36d2c,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.9.3,1,9,3,31.6988,35.3063,"§ 1.9.3  For the things which they have dared to say concerning the passion of the Saviour are put into the fourth consulship of Tiberius, which occurred in the seventh year of his reign; at which time it is plain that Pilate was not yet ruling in Judea, if the testimony of Josephus is to be believed, who clearly shows in the above-mentioned work that Pilate was made procurator of Judea by Tiberius in the twelfth year of his reign. "
https://topostext.org/work/732,019dc5f5-52fe-4891-b245-dc8b7fcbcaed,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.10.1,1,10,1,31.6988,35.3063,"§ 1.10.1  It was in the fifteenth year of the reign of Tiberius, according to the evangelist, and in the fourth year of the governorship of Pontius Pilate, while Herod and Lysanias and Philip were ruling the rest of Judea, that our Saviour and Lord, Jesus the Christ of God, being about thirty years of age, came to John for baptism and began the promulgation of the Gospel. "
https://topostext.org/work/732,321c4731-bb38-47a2-b6c8-a203770ea92d,https://topostext.org/place/303254UPet,Petra,['place'],urn:cts:greekLit:tlg2018.tlg002:1.11.1,1,11,1,30.3285,35.4423,"§ 1.11.1  Not long after this John the Baptist was beheaded by the younger Herod, as is stated in the Gospels. Josephus also records the same fact, making mention of Herodias by name, and stating that, although she was the wife of his brother, Herod made her his own wife after divorcing his former lawful wife, who was the daughter of Aretas, king of Petra, and separating Herodias from her husband while he was still alive. "
https://topostext.org/work/732,9acd5703-bffe-4c14-bb31-cd2d9c1d093b,https://topostext.org/place/455049UVie,Vienne,['place'],urn:cts:greekLit:tlg2018.tlg002:1.11.3,1,11,3,45.5248,4.8787,"§ 1.11.3  The same Josephus confesses in this account that John the Baptist was an exceedingly righteous man, and thus agrees with the things written of him in the Gospels. He records also that Herod lost his kingdom on account of the same Herodias, and that he was driven into banishment with her, and condemned to live at Vienne in Gaul. "
https://topostext.org/work/732,22bff711-029a-4977-9f4d-d29eb56a5bd4,https://topostext.org/place/315356UMac,Machaera,['place'],urn:cts:greekLit:tlg2018.tlg002:1.11.6,1,11,6,31.5673,35.6241,"§ 1.11.6  And when others gathered about him (for they found much pleasure in listening to his words), Herod feared that his great influence might lead to some sedition, for they appeared ready to do whatever he might advise. He therefore considered it much better, before any new thing should be done under John's influence, to anticipate it by slaying him, than to repent after revolution had come, and when he found himself in the midst of difficulties. On account of Herod's suspicion John was sent in bonds to the above-mentioned citadel of Machaera, and there slain. "
https://topostext.org/work/732,e390a8bc-ffae-40d6-ab77-33e7558dcf07,https://topostext.org/place/362362PAnt,Antioch,['place'],urn:cts:greekLit:tlg2018.tlg002:1.12.2,1,12,2,36.2,36.165,"§ 1.12.2  They say that Sosthenes also, who wrote to the Corinthians with Paul, was one of them. This is the account of Clement in the fifth book of his Hypotyposes, in which he also says that Cephas was one of the seventy disciples, a man who bore the same name as the apostle Peter, and the one concerning whom Paul says, When Cephas came to Antioch I withstood him to his face. "
https://topostext.org/work/732,d841810e-9176-4e1f-96d2-5e63a3a142ec,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:1.13.1,1,13,1,31.6988,35.3063,"§ 1.13.1  The divinity of our Lord and Saviour Jesus Christ being noised abroad among all men on account of his wonder-working power, he attracted countless numbers from foreign countries lying far away from Judea, who had the hope of being cured of their diseases and of all kinds of sufferings. "
https://topostext.org/work/732,84c9aa20-3a75-4ad1-8f28-500606c964b0,https://topostext.org/place/353403WEup,Euphrates,['place'],urn:cts:greekLit:tlg2018.tlg002:1.13.2,1,13,2,35.2791,40.2708,"§ 1.13.2  For instance the King Abgarus, who ruled with great glory the nations beyond the Euphrates, being afflicted with a terrible disease which it was beyond the power of human skill to cure, when he heard of the name of Jesus, and of his miracles, which were attested by all with one accord sent a message to him by a courier and begged him to heal his disease. "
https://topostext.org/work/732,22d4ca10-9f13-4e66-ba65-bd185d2d1a93,https://topostext.org/place/371388UEde,Edessa,['place'],urn:cts:greekLit:tlg2018.tlg002:1.13.4,1,13,4,37.1455,38.7844,"§ 1.13.4  Not long afterward his promise was fulfilled. For after his resurrection from the dead and his ascent into heaven, Thomas, one of the twelve apostles, under divine impulse sent Thaddeus, who was also numbered among the seventy disciples of Christ, to Edessa, as a preacher and evangelist of the teaching of Christ. "
https://topostext.org/work/732,3843a75f-526a-45b3-b082-1f5674ce1d1b,https://topostext.org/place/371388UEde,Edessa,['place'],urn:cts:greekLit:tlg2018.tlg002:1.13.5,1,13,5,37.1455,38.7844,"§ 1.13.5  And all that our Saviour had promised received through him its fulfillment. You have written evidence of these things taken from the archives of Edessa, which was at that time a royal city. For in the public registers there, which contain accounts of ancient times and the acts of Abgarus, these things have been found preserved down to the present time. But there is no better way than to hear the epistles themselves which we have taken from the archives and have literally translated from the Syriac language in the following manner. Copy of an epistle written by Abgarus the ruler to Jesus, and sent to him at Jerusalem by Ananias the swift courier. "
https://topostext.org/work/732,5f7426b3-d1d9-4f3a-a5e4-ece8be168bd7,https://topostext.org/place/318352PJer,Jerusalem,['place'],urn:cts:greekLit:tlg2018.tlg002:1.13.5,1,13,5,31.7751,35.2341,"§ 1.13.5  And all that our Saviour had promised received through him its fulfillment. You have written evidence of these things taken from the archives of Edessa, which was at that time a royal city. For in the public registers there, which contain accounts of ancient times and the acts of Abgarus, these things have been found preserved down to the present time. But there is no better way than to hear the epistles themselves which we have taken from the archives and have literally translated from the Syriac language in the following manner. Copy of an epistle written by Abgarus the ruler to Jesus, and sent to him at Jerusalem by Ananias the swift courier. "
https://topostext.org/work/732,186cc45d-0050-4850-abbf-96bb3aa272d8,https://topostext.org/place/371388UEde,Edessa,['place'],urn:cts:greekLit:tlg2018.tlg002:1.13.6,1,13,6,37.1455,38.7844,"§ 1.13.6  Abgarus, ruler of Edessa, to Jesus the excellent Saviour who has appeared in the country of Jerusalem, greeting. I have heard the reports of you and of your cures as performed by you without medicines or herbs. For it is said that you make the blind to see and the lame to walk, that you cleanse lepers and cast out impure spirits and demons, and that you heal those afflicted with lingering disease, and raise the dead. "
https://topostext.org/work/732,16800783-f955-4327-b0fb-e1db7c3bbe78,https://topostext.org/place/318352PJer,Jerusalem,['place'],urn:cts:greekLit:tlg2018.tlg002:1.13.6,1,13,6,31.7751,35.2341,"§ 1.13.6  Abgarus, ruler of Edessa, to Jesus the excellent Saviour who has appeared in the country of Jerusalem, greeting. I have heard the reports of you and of your cures as performed by you without medicines or herbs. For it is said that you make the blind to see and the lame to walk, that you cleanse lepers and cast out impure spirits and demons, and that you heal those afflicted with lingering disease, and raise the dead. "
https://topostext.org/work/732,fa373cd1-1c9b-4a52-88e6-db6f40557f76,https://topostext.org/place/318352PJer,Jerusalem,['place'],urn:cts:greekLit:tlg2018.tlg002:2.1.2,2,1,2,31.7751,35.2341,"§ 2.1.2  Then James, whom the ancients surnamed the Just on account of the excellence of his virtue, is recorded to have been the first to be made bishop of the church of Jerusalem. This James was called the brother of the Lord because he was known as a son of Joseph, and Joseph was supposed to be the father of Christ, because the Virgin, being betrothed to him, was found with child by the Holy Ghost before they came together, as the account of the holy Gospels shows. "
https://topostext.org/work/732,918c4f35-1cf8-4115-8d09-87e4bbfea7a9,https://topostext.org/place/318352PJer,Jerusalem,['place'],urn:cts:greekLit:tlg2018.tlg002:2.1.3,2,1,3,31.7751,35.2341,"§ 2.1.3  But Clement in the sixth book of his Hypotyposes writes thus: For they say that Peter and James and John after the ascension of our Saviour, as if also preferred by our Lord, strove not after honor, but chose James the Just bishop of Jerusalem. "
https://topostext.org/work/732,738a394a-aa69-49e3-b907-9d404b6d88ca,https://topostext.org/place/371388UEde,Edessa,['place'],urn:cts:greekLit:tlg2018.tlg002:2.1.5,2,1,5,37.1455,38.7844,"§ 2.1.5  At that time also the promise of our Saviour to the king of the Osrhoenians was fulfilled. For Thomas, under a divine impulse, sent Thaddeus to Edessa as a preacher and evangelist of the religion of Christ, as we have shown a little above from the document found there. "
https://topostext.org/work/732,ab8f46ca-8794-4487-9a40-bb74a59c88db,https://topostext.org/place/318352PJer,Jerusalem,['place'],urn:cts:greekLit:tlg2018.tlg002:2.1.8,2,1,8,31.7751,35.2341,"§ 2.1.8  These things have been drawn from ancient accounts; but let us now turn again to the divine Scripture. When the first and greatest persecution was instigated by the Jews against the church of Jerusalem in connection with the martyrdom of Stephen, and when all the disciples, except the Twelve, were scattered throughout Judea and Samaria, some, as the divine Scripture says, went as far as Phoenicia and Cyprus and Antioch, but could not yet venture to impart the word of faith to the nations, and therefore preached it to the Jews alone. "
https://topostext.org/work/732,dee08f0e-7923-4296-a824-05d81c387365,https://topostext.org/place/316353UIud,Judea,['place'],urn:cts:greekLit:tlg2018.tlg002:2.1.8,2,1,8,31.6988,35.3063,"§ 2.1.8  These things have been drawn from ancient accounts; but let us now turn again to the divine Scripture. When the first and greatest persecution was instigated by the Jews against the church of Jerusalem in connection with the martyrdom of Stephen, and when all the disciples, except the Twelve, were scattered throughout Judea and Samaria, some, as the divine Scripture says, went as far as Phoenicia and Cyprus and Antioch, but could not yet venture to impart the word of faith to the nations, and therefore preached it to the Jews alone. "
